Sexo;Comunidades y Ciudades Autónomas;Sector económico;Periodo;Total
Mujeres;09 Cataluña;Servicios;2023;86,9
Mujeres;09 Cataluña;Servicios;2022;86,3
Mujeres;09 Cataluña;Servicios;2021;87,1
Mujeres;09 Cataluña;Servicios;2020;85,5
Mujeres;09 Cataluña;Servicios;2019;85,8
Mujeres;09 Cataluña;Servicios;2018;85,6
Mujeres;09 Cataluña;Servicios;2017;86,5
Mujeres;09 Cataluña;Servicios;2016;86,6
Mujeres;09 Cataluña;Servicios;2015;86,3
Mujeres;09 Cataluña;Servicios;2014;86,7
Mujeres;09 Cataluña;Servicios;2013;87,3
Mujeres;09 Cataluña;Servicios;2012;86,7
Mujeres;09 Cataluña;Servicios;2011;85,9
Mujeres;09 Cataluña;Servicios;2010;84,2
Mujeres;09 Cataluña;Servicios;2009;82,8
Mujeres;09 Cataluña;Servicios;2008;82,9
Mujeres;10 Comunitat Valenciana;Total;2024;100
Mujeres;10 Comunitat Valenciana;Total;2023;100
Mujeres;10 Comunitat Valenciana;Total;2022;100
Mujeres;10 Comunitat Valenciana;Total;2021;100
Mujeres;10 Comunitat Valenciana;Total;2020;100
Mujeres;10 Comunitat Valenciana;Total;2019;100
Mujeres;10 Comunitat Valenciana;Total;2018;100
Mujeres;10 Comunitat Valenciana;Total;2017;100
Mujeres;10 Comunitat Valenciana;Total;2016;100
Mujeres;10 Comunitat Valenciana;Total;2015;100
Mujeres;10 Comunitat Valenciana;Total;2014;100
Mujeres;10 Comunitat Valenciana;Total;2013;100
Mujeres;10 Comunitat Valenciana;Total;2012;100
Mujeres;10 Comunitat Valenciana;Total;2011;100
Mujeres;10 Comunitat Valenciana;Total;2010;100
Mujeres;10 Comunitat Valenciana;Total;2009;100
Mujeres;10 Comunitat Valenciana;Total;2008;100
Mujeres;10 Comunitat Valenciana;Agricultura;2024;1,2
Mujeres;10 Comunitat Valenciana;Agricultura;2023;0,9
Mujeres;10 Comunitat Valenciana;Agricultura;2022;0,6
Mujeres;10 Comunitat Valenciana;Agricultura;2021;1,1
Mujeres;10 Comunitat Valenciana;Agricultura;2020;0,6
Mujeres;10 Comunitat Valenciana;Agricultura;2019;0,9
Mujeres;10 Comunitat Valenciana;Agricultura;2018;1
Mujeres;10 Comunitat Valenciana;Agricultura;2017;1,1
Mujeres;10 Comunitat Valenciana;Agricultura;2016;0,9
Mujeres;10 Comunitat Valenciana;Agricultura;2015;1,3
Mujeres;10 Comunitat Valenciana;Agricultura;2014;1,2
Mujeres;10 Comunitat Valenciana;Agricultura;2013;1
Mujeres;10 Comunitat Valenciana;Agricultura;2012;1,3
Mujeres;10 Comunitat Valenciana;Agricultura;2011;0,7
Mujeres;10 Comunitat Valenciana;Agricultura;2010;0,8
Mujeres;10 Comunitat Valenciana;Agricultura;2009;0,9
Mujeres;10 Comunitat Valenciana;Agricultura;2008;1,2
Mujeres;10 Comunitat Valenciana;Industria;2024;10,9
Mujeres;10 Comunitat Valenciana;Industria;2023;11
Mujeres;10 Comunitat Valenciana;Industria;2022;11,9
Mujeres;10 Comunitat Valenciana;Industria;2021;10,3
Mujeres;10 Comunitat Valenciana;Industria;2020;11
Mujeres;10 Comunitat Valenciana;Industria;2019;11,4
Mujeres;10 Comunitat Valenciana;Industria;2018;11,4
Mujeres;10 Comunitat Valenciana;Industria;2017;11,7
Mujeres;10 Comunitat Valenciana;Industria;2016;10,2
Mujeres;10 Comunitat Valenciana;Industria;2015;10,9
Mujeres;10 Comunitat Valenciana;Industria;2014;10,2
Mujeres;10 Comunitat Valenciana;Industria;2013;10,4
Mujeres;10 Comunitat Valenciana;Industria;2012;10,4
Mujeres;10 Comunitat Valenciana;Industria;2011;9,8
Mujeres;10 Comunitat Valenciana;Industria;2010;10,3
Mujeres;10 Comunitat Valenciana;Industria;2009;9,8
Mujeres;10 Comunitat Valenciana;Industria;2008;11,3
Mujeres;10 Comunitat Valenciana;Construcción;2024;1,4
Mujeres;10 Comunitat Valenciana;Construcción;2023;1,2
Mujeres;10 Comunitat Valenciana;Construcción;2022;1,5
Mujeres;10 Comunitat Valenciana;Construcción;2021;1,1
Mujeres;10 Comunitat Valenciana;Construcción;2020;1,2
Mujeres;10 Comunitat Valenciana;Construcción;2019;1,5
Mujeres;10 Comunitat Valenciana;Construcción;2018;1
Mujeres;10 Comunitat Valenciana;Construcción;2017;0,9
Mujeres;10 Comunitat Valenciana;Construcción;2016;1
Mujeres;10 Comunitat Valenciana;Construcción;2015;0,9
Mujeres;10 Comunitat Valenciana;Construcción;2014;1
Mujeres;10 Comunitat Valenciana;Construcción;2013;1
Mujeres;10 Comunitat Valenciana;Construcción;2012;0,6
Mujeres;10 Comunitat Valenciana;Construcción;2011;1,1
Mujeres;10 Comunitat Valenciana;Construcción;2010;1,5
Mujeres;10 Comunitat Valenciana;Construcción;2009;1,5
Mujeres;10 Comunitat Valenciana;Construcción;2008;2,3
Mujeres;10 Comunitat Valenciana;Servicios;2024;86,5
Mujeres;10 Comunitat Valenciana;Servicios;2023;86,9
Mujeres;10 Comunitat Valenciana;Servicios;2022;86
Mujeres;10 Comunitat Valenciana;Servicios;2021;87,4
Mujeres;10 Comunitat Valenciana;Servicios;2020;87,2
Mujeres;10 Comunitat Valenciana;Servicios;2019;86,2
Mujeres;10 Comunitat Valenciana;Servicios;2018;86,6
Mujeres;10 Comunitat Valenciana;Servicios;2017;86,3
Mujeres;10 Comunitat Valenciana;Servicios;2016;88
Mujeres;10 Comunitat Valenciana;Servicios;2015;87
Mujeres;10 Comunitat Valenciana;Servicios;2014;87,6
Mujeres;10 Comunitat Valenciana;Servicios;2013;87,6
Mujeres;10 Comunitat Valenciana;Servicios;2012;87,7
Mujeres;10 Comunitat Valenciana;Servicios;2011;88,4
Mujeres;10 Comunitat Valenciana;Servicios;2010;87,4
Mujeres;10 Comunitat Valenciana;Servicios;2009;87,9
Mujeres;10 Comunitat Valenciana;Servicios;2008;85,1
Mujeres;11 Extremadura;Total;2024;100
Mujeres;11 Extremadura;Total;2023;100
Mujeres;11 Extremadura;Total;2022;100
Mujeres;11 Extremadura;Total;2021;100
Mujeres;11 Extremadura;Total;2020;100
Mujeres;11 Extremadura;Total;2019;100
Mujeres;11 Extremadura;Total;2018;100
Mujeres;11 Extremadura;Total;2017;100
Mujeres;11 Extremadura;Total;2016;100
Mujeres;11 Extremadura;Total;2015;100
Mujeres;11 Extremadura;Total;2014;100
Mujeres;11 Extremadura;Total;2013;100
Mujeres;11 Extremadura;Total;2012;100
Mujeres;11 Extremadura;Total;2011;100
Mujeres;11 Extremadura;Total;2010;100
Mujeres;11 Extremadura;Total;2009;100
Mujeres;11 Extremadura;Total;2008;100
Mujeres;11 Extremadura;Agricultura;2024;2,5
Mujeres;11 Extremadura;Agricultura;2023;2,4
Mujeres;11 Extremadura;Agricultura;2022;2,1
Mujeres;11 Extremadura;Agricultura;2021;3
Mujeres;11 Extremadura;Agricultura;2020;2,5
Mujeres;11 Extremadura;Agricultura;2019;3,3
Mujeres;11 Extremadura;Agricultura;2018;4
Mujeres;11 Extremadura;Agricultura;2017;3,8
Mujeres;11 Extremadura;Agricultura;2016;2,9
Mujeres;11 Extremadura;Agricultura;2015;3,6
Mujeres;11 Extremadura;Agricultura;2014;3,5
Mujeres;11 Extremadura;Agricultura;2013;3,3
Mujeres;11 Extremadura;Agricultura;2012;4,3
Mujeres;11 Extremadura;Agricultura;2011;2,8
Mujeres;11 Extremadura;Agricultura;2010;2,2
Mujeres;11 Extremadura;Agricultura;2009;3,2
Mujeres;11 Extremadura;Agricultura;2008;3
Mujeres;11 Extremadura;Industria;2024;4,8
Mujeres;11 Extremadura;Industria;2023;5,2
Mujeres;11 Extremadura;Industria;2022;5,2
Mujeres;11 Extremadura;Industria;2021;4,9
Mujeres;11 Extremadura;Industria;2020;5,4
Mujeres;11 Extremadura;Industria;2019;5,3
Mujeres;11 Extremadura;Industria;2018;3,6
Mujeres;11 Extremadura;Industria;2017;3,9
Mujeres;11 Extremadura;Industria;2016;5,1
Mujeres;11 Extremadura;Industria;2015;5,5
Mujeres;11 Extremadura;Industria;2014;5,2
Mujeres;11 Extremadura;Industria;2013;6,2
Mujeres;11 Extremadura;Industria;2012;7
Mujeres;11 Extremadura;Industria;2011;5,5
Mujeres;11 Extremadura;Industria;2010;4,4
Mujeres;11 Extremadura;Industria;2009;4,8
Mujeres;11 Extremadura;Industria;2008;5,9
Mujeres;11 Extremadura;Construcción;2024;1,6
Mujeres;11 Extremadura;Construcción;2023;0,9
Mujeres;11 Extremadura;Construcción;2022;0,7
Mujeres;11 Extremadura;Construcción;2021;1,1
Mujeres;11 Extremadura;Construcción;2020;1
Mujeres;11 Extremadura;Construcción;2019;0,9
Mujeres;11 Extremadura;Construcción;2018;0,4
Mujeres;11 Extremadura;Construcción;2017;0,8
Mujeres;11 Extremadura;Construcción;2016;0,6
Mujeres;11 Extremadura;Construcción;2015;1
Mujeres;11 Extremadura;Construcción;2014;0,7
Mujeres;11 Extremadura;Construcción;2013;0,5
Mujeres;11 Extremadura;Construcción;2012;1
Mujeres;11 Extremadura;Construcción;2011;1,2
Mujeres;11 Extremadura;Construcción;2010;1,7
Mujeres;11 Extremadura;Construcción;2009;1,6
Mujeres;11 Extremadura;Construcción;2008;1,6
Mujeres;11 Extremadura;Servicios;2024;91,1
Mujeres;11 Extremadura;Servicios;2023;91,5
Mujeres;11 Extremadura;Servicios;2022;91,9
Mujeres;11 Extremadura;Servicios;2021;91
Mujeres;11 Extremadura;Servicios;2020;91,1
Mujeres;11 Extremadura;Servicios;2019;90,6
Mujeres;11 Extremadura;Servicios;2018;92,1
Mujeres;11 Extremadura;Servicios;2017;91,5
Mujeres;11 Extremadura;Servicios;2016;91,4
Mujeres;11 Extremadura;Servicios;2015;89,9
Mujeres;11 Extremadura;Servicios;2014;90,6
Mujeres;11 Extremadura;Servicios;2013;90
Mujeres;11 Extremadura;Servicios;2012;87,8
Mujeres;11 Extremadura;Servicios;2011;90,5
Mujeres;11 Extremadura;Servicios;2010;91,7
Mujeres;11 Extremadura;Servicios;2009;90,3
Mujeres;11 Extremadura;Servicios;2008;89,5
Mujeres;12 Galicia;Total;2024;100
Mujeres;12 Galicia;Total;2023;100
Mujeres;12 Galicia;Total;2022;100
Mujeres;12 Galicia;Total;2021;100
Mujeres;12 Galicia;Total;2020;100
Mujeres;12 Galicia;Total;2019;100
Mujeres;12 Galicia;Total;2018;100
Mujeres;12 Galicia;Total;2017;100
Mujeres;12 Galicia;Total;2016;100
Mujeres;12 Galicia;Total;2015;100
Mujeres;12 Galicia;Total;2014;100
Mujeres;12 Galicia;Total;2013;100
Mujeres;12 Galicia;Total;2012;100
Mujeres;12 Galicia;Total;2011;100
Mujeres;12 Galicia;Total;2010;100
Mujeres;12 Galicia;Total;2009;100
Mujeres;12 Galicia;Total;2008;100
Mujeres;12 Galicia;Agricultura;2024;1,2
Mujeres;12 Galicia;Agricultura;2023;1,3
Mujeres;12 Galicia;Agricultura;2022;1
Mujeres;12 Galicia;Agricultura;2021;1,1
Mujeres;12 Galicia;Agricultura;2020;1,1
Mujeres;12 Galicia;Agricultura;2019;1
Mujeres;12 Galicia;Agricultura;2018;1,1
Mujeres;12 Galicia;Agricultura;2017;1,3
Mujeres;12 Galicia;Agricultura;2016;1,3
Mujeres;12 Galicia;Agricultura;2015;0,9
Mujeres;12 Galicia;Agricultura;2014;1,1
Mujeres;12 Galicia;Agricultura;2013;1
Mujeres;12 Galicia;Agricultura;2012;1
Mujeres;12 Galicia;Agricultura;2011;1,4
Mujeres;12 Galicia;Agricultura;2010;1,2
Mujeres;12 Galicia;Agricultura;2009;1,2
Mujeres;12 Galicia;Agricultura;2008;0,9
Mujeres;12 Galicia;Industria;2024;10,4
Mujeres;12 Galicia;Industria;2023;10,5
Mujeres;12 Galicia;Industria;2022;10,8
Mujeres;12 Galicia;Industria;2021;10,3
Mujeres;12 Galicia;Industria;2020;11,2
Mujeres;12 Galicia;Industria;2019;10,8
Mujeres;12 Galicia;Industria;2018;9,8
Mujeres;12 Galicia;Industria;2017;11
Mujeres;12 Galicia;Industria;2016;10,4
Mujeres;12 Galicia;Industria;2015;10
Mujeres;12 Galicia;Industria;2014;10,1
Mujeres;12 Galicia;Industria;2013;11
Mujeres;12 Galicia;Industria;2012;11
Mujeres;12 Galicia;Industria;2011;10,8
Mujeres;12 Galicia;Industria;2010;10,8
Mujeres;12 Galicia;Industria;2009;11,6
Mujeres;12 Galicia;Industria;2008;13,5
Mujeres;12 Galicia;Construcción;2024;1,1
Mujeres;12 Galicia;Construcción;2023;1
Mujeres;12 Galicia;Construcción;2022;1,1
Mujeres;12 Galicia;Construcción;2021;1
Mujeres;12 Galicia;Construcción;2020;1,2
Mujeres;12 Galicia;Construcción;2019;0,9
Mujeres;12 Galicia;Construcción;2018;0,7
Mujeres;12 Galicia;Construcción;2017;0,8
Mujeres;12 Galicia;Construcción;2016;1,1
Mujeres;12 Galicia;Construcción;2015;0,9
Mujeres;12 Galicia;Construcción;2014;0,8
Mujeres;12 Galicia;Construcción;2013;0,7
Mujeres;12 Galicia;Construcción;2012;1,1
Mujeres;12 Galicia;Construcción;2011;1,2
Mujeres;12 Galicia;Construcción;2010;1,5
Mujeres;12 Galicia;Construcción;2009;1,8
Mujeres;12 Galicia;Construcción;2008;1,8
Mujeres;12 Galicia;Servicios;2024;87,3
Mujeres;12 Galicia;Servicios;2023;87,2
Mujeres;12 Galicia;Servicios;2022;87,1
Mujeres;12 Galicia;Servicios;2021;87,6
Mujeres;12 Galicia;Servicios;2020;86,5
Mujeres;12 Galicia;Servicios;2019;87,2
Mujeres;12 Galicia;Servicios;2018;88,3
Mujeres;12 Galicia;Servicios;2017;86,8
Mujeres;12 Galicia;Servicios;2016;87,2
Mujeres;12 Galicia;Servicios;2015;88,2
Mujeres;12 Galicia;Servicios;2014;88,1
Mujeres;12 Galicia;Servicios;2013;87,3
Mujeres;12 Galicia;Servicios;2012;86,9
Mujeres;12 Galicia;Servicios;2011;86,6
Mujeres;12 Galicia;Servicios;2010;86,5
Mujeres;12 Galicia;Servicios;2009;85,4
Mujeres;12 Galicia;Servicios;2008;83,9
Mujeres;13 Madrid, Comunidad de;Total;2024;100
Mujeres;13 Madrid, Comunidad de;Total;2023;100
Mujeres;13 Madrid, Comunidad de;Total;2022;100
Mujeres;13 Madrid, Comunidad de;Total;2021;100
Mujeres;13 Madrid, Comunidad de;Total;2020;100
Mujeres;13 Madrid, Comunidad de;Total;2019;100
Mujeres;13 Madrid, Comunidad de;Total;2018;100
Mujeres;13 Madrid, Comunidad de;Total;2017;100
Mujeres;13 Madrid, Comunidad de;Total;2016;100
Mujeres;13 Madrid, Comunidad de;Total;2015;100
Mujeres;13 Madrid, Comunidad de;Total;2014;100
Mujeres;13 Madrid, Comunidad de;Total;2013;100
Mujeres;13 Madrid, Comunidad de;Total;2012;100
Mujeres;13 Madrid, Comunidad de;Total;2011;100
Mujeres;13 Madrid, Comunidad de;Total;2010;100
Mujeres;13 Madrid, Comunidad de;Total;2009;100
Mujeres;13 Madrid, Comunidad de;Total;2008;100
Mujeres;13 Madrid, Comunidad de;Agricultura;2024;0,1
Mujeres;13 Madrid, Comunidad de;Agricultura;2023;0,2
Mujeres;13 Madrid, Comunidad de;Agricultura;2022;0,2
Mujeres;13 Madrid, Comunidad de;Agricultura;2021;0,1
Mujeres;13 Madrid, Comunidad de;Agricultura;2020;0
Mujeres;13 Madrid, Comunidad de;Agricultura;2019;0
Mujeres;13 Madrid, Comunidad de;Agricultura;2018;..
Mujeres;13 Madrid, Comunidad de;Agricultura;2017;0
Mujeres;13 Madrid, Comunidad de;Agricultura;2016;0,1
Mujeres;13 Madrid, Comunidad de;Agricultura;2015;0,1
Mujeres;13 Madrid, Comunidad de;Agricultura;2014;0,1
Mujeres;13 Madrid, Comunidad de;Agricultura;2013;0,1
Mujeres;13 Madrid, Comunidad de;Agricultura;2012;0
Mujeres;13 Madrid, Comunidad de;Agricultura;2011;0
Mujeres;13 Madrid, Comunidad de;Agricultura;2010;0,2
Mujeres;13 Madrid, Comunidad de;Agricultura;2009;0,1
Mujeres;13 Madrid, Comunidad de;Agricultura;2008;0,2
Mujeres;13 Madrid, Comunidad de;Industria;2024;6,5
Mujeres;13 Madrid, Comunidad de;Industria;2023;6,2
Mujeres;13 Madrid, Comunidad de;Industria;2022;5,6
Mujeres;13 Madrid, Comunidad de;Industria;2021;5,5
Mujeres;13 Madrid, Comunidad de;Industria;2020;6,4
Mujeres;13 Madrid, Comunidad de;Industria;2019;6,4
Mujeres;13 Madrid, Comunidad de;Industria;2018;5,3
Mujeres;13 Madrid, Comunidad de;Industria;2017;4,8
Mujeres;13 Madrid, Comunidad de;Industria;2016;4,3
Mujeres;13 Madrid, Comunidad de;Industria;2015;6
Mujeres;13 Madrid, Comunidad de;Industria;2014;5
Mujeres;13 Madrid, Comunidad de;Industria;2013;5,2
Mujeres;13 Madrid, Comunidad de;Industria;2012;6,6
Mujeres;13 Madrid, Comunidad de;Industria;2011;5,5
Mujeres;13 Madrid, Comunidad de;Industria;2010;5,1
Mujeres;13 Madrid, Comunidad de;Industria;2009;5,6
Mujeres;13 Madrid, Comunidad de;Industria;2008;6,6
Mujeres;13 Madrid, Comunidad de;Construcción;2024;1,5
Mujeres;13 Madrid, Comunidad de;Construcción;2023;1,3
Mujeres;13 Madrid, Comunidad de;Construcción;2022;1,4
Mujeres;13 Madrid, Comunidad de;Construcción;2021;1,8
Mujeres;13 Madrid, Comunidad de;Construcción;2020;1,2
Mujeres;13 Madrid, Comunidad de;Construcción;2019;1,7
Mujeres;13 Madrid, Comunidad de;Construcción;2018;1,2
Mujeres;13 Madrid, Comunidad de;Construcción;2017;1,4
Mujeres;13 Madrid, Comunidad de;Construcción;2016;1,2
Mujeres;13 Madrid, Comunidad de;Construcción;2015;1,2
Mujeres;13 Madrid, Comunidad de;Construcción;2014;1,2
Mujeres;13 Madrid, Comunidad de;Construcción;2013;1,4
Mujeres;13 Madrid, Comunidad de;Construcción;2012;1,3
Mujeres;13 Madrid, Comunidad de;Construcción;2011;1,3
Mujeres;13 Madrid, Comunidad de;Construcción;2010;1,7
Mujeres;13 Madrid, Comunidad de;Construcción;2009;1,8
Mujeres;13 Madrid, Comunidad de;Construcción;2008;2,3
Mujeres;13 Madrid, Comunidad de;Servicios;2024;91,9
Mujeres;13 Madrid, Comunidad de;Servicios;2023;92,3
Mujeres;13 Madrid, Comunidad de;Servicios;2022;92,8
Mujeres;13 Madrid, Comunidad de;Servicios;2021;92,6
Mujeres;13 Madrid, Comunidad de;Servicios;2020;92,4
Mujeres;13 Madrid, Comunidad de;Servicios;2019;91,9
Mujeres;13 Madrid, Comunidad de;Servicios;2018;93,5
Mujeres;13 Madrid, Comunidad de;Servicios;2017;93,8
Mujeres;13 Madrid, Comunidad de;Servicios;2016;94,5
Mujeres;13 Madrid, Comunidad de;Servicios;2015;92,7
Mujeres;13 Madrid, Comunidad de;Servicios;2014;93,7
Mujeres;13 Madrid, Comunidad de;Servicios;2013;93,3
Mujeres;13 Madrid, Comunidad de;Servicios;2012;92
Mujeres;13 Madrid, Comunidad de;Servicios;2011;93,2
Mujeres;13 Madrid, Comunidad de;Servicios;2010;93,1
Mujeres;13 Madrid, Comunidad de;Servicios;2009;92,5
Mujeres;13 Madrid, Comunidad de;Servicios;2008;90,9
Mujeres;14 Murcia, Región de;Total;2024;100
Mujeres;14 Murcia, Región de;Total;2023;100
Mujeres;14 Murcia, Región de;Total;2022;100
Mujeres;14 Murcia, Región de;Total;2021;100
Mujeres;14 Murcia, Región de;Total;2020;100
Mujeres;14 Murcia, Región de;Total;2019;100
Mujeres;14 Murcia, Región de;Total;2018;100
Mujeres;14 Murcia, Región de;Total;2017;100
Mujeres;14 Murcia, Región de;Total;2016;100
Mujeres;14 Murcia, Región de;Total;2015;100
Mujeres;14 Murcia, Región de;Total;2014;100
Mujeres;14 Murcia, Región de;Total;2013;100
Mujeres;14 Murcia, Región de;Total;2012;100
Mujeres;14 Murcia, Región de;Total;2011;100
Mujeres;14 Murcia, Región de;Total;2010;100
Mujeres;14 Murcia, Región de;Total;2009;100
Mujeres;14 Murcia, Región de;Total;2008;100
Mujeres;14 Murcia, Región de;Agricultura;2024;6,6
Mujeres;14 Murcia, Región de;Agricultura;2023;5,9
Mujeres;14 Murcia, Región de;Agricultura;2022;5,8
Mujeres;14 Murcia, Región de;Agricultura;2021;5,6
Mujeres;14 Murcia, Región de;Agricultura;2020;6
Mujeres;14 Murcia, Región de;Agricultura;2019;5,6
Mujeres;14 Murcia, Región de;Agricultura;2018;6
Mujeres;14 Murcia, Región de;Agricultura;2017;7,6
Mujeres;14 Murcia, Región de;Agricultura;2016;6,2
Mujeres;14 Murcia, Región de;Agricultura;2015;5,2
Mujeres;14 Murcia, Región de;Agricultura;2014;7
Mujeres;14 Murcia, Región de;Agricultura;2013;6,6
Mujeres;14 Murcia, Región de;Agricultura;2012;6,5
Mujeres;14 Murcia, Región de;Agricultura;2011;7
Mujeres;14 Murcia, Región de;Agricultura;2010;6,7
Mujeres;14 Murcia, Región de;Agricultura;2009;7,3
Mujeres;14 Murcia, Región de;Agricultura;2008;6,3
Mujeres;14 Murcia, Región de;Industria;2024;6,8
Mujeres;14 Murcia, Región de;Industria;2023;6,6
Mujeres;14 Murcia, Región de;Industria;2022;8,3
Mujeres;14 Murcia, Región de;Industria;2021;9,3
Mujeres;14 Murcia, Región de;Industria;2020;7,7
Mujeres;14 Murcia, Región de;Industria;2019;7,4
Mujeres;14 Murcia, Región de;Industria;2018;8
Mujeres;14 Murcia, Región de;Industria;2017;8,1
Mujeres;14 Murcia, Región de;Industria;2016;8,9
Mujeres;14 Murcia, Región de;Industria;2015;6,7
Mujeres;14 Murcia, Región de;Industria;2014;6,3
Mujeres;14 Murcia, Región de;Industria;2013;7,9
Mujeres;14 Murcia, Región de;Industria;2012;8,3
Mujeres;14 Murcia, Región de;Industria;2011;6,3
Mujeres;14 Murcia, Región de;Industria;2010;6,9
Mujeres;14 Murcia, Región de;Industria;2009;7,5
Mujeres;14 Murcia, Región de;Industria;2008;9,9
Mujeres;14 Murcia, Región de;Construcción;2024;1,1
Mujeres;14 Murcia, Región de;Construcción;2023;1,6
Mujeres;14 Murcia, Región de;Construcción;2022;1
Mujeres;14 Murcia, Región de;Construcción;2021;0,9
Mujeres;14 Murcia, Región de;Construcción;2020;0,8
Mujeres;14 Murcia, Región de;Construcción;2019;0,8
Mujeres;14 Murcia, Región de;Construcción;2018;0,7
Mujeres;14 Murcia, Región de;Construcción;2017;1,4
Mujeres;14 Murcia, Región de;Construcción;2016;0,4
Mujeres;14 Murcia, Región de;Construcción;2015;0,7
Mujeres;14 Murcia, Región de;Construcción;2014;0,9
Mujeres;14 Murcia, Región de;Construcción;2013;1,2
Mujeres;14 Murcia, Región de;Construcción;2012;0,9
Mujeres;14 Murcia, Región de;Construcción;2011;0,8
Mujeres;14 Murcia, Región de;Construcción;2010;1,7
Mujeres;14 Murcia, Región de;Construcción;2009;1,8
Mujeres;14 Murcia, Región de;Construcción;2008;2,6
Mujeres;14 Murcia, Región de;Servicios;2024;85,5
Mujeres;14 Murcia, Región de;Servicios;2023;85,8
Mujeres;14 Murcia, Región de;Servicios;2022;84,9
Mujeres;14 Murcia, Región de;Servicios;2021;84,2
Mujeres;14 Murcia, Región de;Servicios;2020;85,5
Mujeres;14 Murcia, Región de;Servicios;2019;86,1
Mujeres;14 Murcia, Región de;Servicios;2018;85,2
Mujeres;14 Murcia, Región de;Servicios;2017;82,9
Mujeres;14 Murcia, Región de;Servicios;2016;84,5
Mujeres;14 Murcia, Región de;Servicios;2015;87,4
Mujeres;14 Murcia, Región de;Servicios;2014;85,8
Mujeres;14 Murcia, Región de;Servicios;2013;84,3
Mujeres;14 Murcia, Región de;Servicios;2012;84,3
